time_nadir,longitude_nadir,latitude_nadir,sla_nadir,cross_track_distance
2023-04-08 12:50:02.790319744,-53.34672499999999,50.20021,0.248,0.0
2023-04-08 12:50:04.032459904,-53.313950000000034,50.131439,0.24700000000000003,0.0
2023-04-08 12:50:04.964341760,-53.28944000000001,50.079851999999995,0.21000000000000002,0.0
2023-04-08 12:50:05.895966976,-53.26499100000001,50.028256999999996,0.202,0.0
2023-04-08 12:50:07.138065280,-53.232485999999994,49.959454,0.20700000000000002,0.0
2023-04-08 12:50:08.069613824,-53.20817800000003,49.907843,0.194,0.0
2023-04-08 12:50:09.312149376,-53.175861,49.839017,0.224,0.0
2023-04-08 12:50:10.243729152,-53.15169300000002,49.787389,0.21100000000000002,0.0
2023-04-08 12:50:11.485822720,-53.11956100000003,49.718540999999995,0.215,0.0
2023-04-08 12:50:12.417611904,-53.09553199999999,49.666896,0.17200000000000001,0.0
2023-04-08 12:50:13.349181952,-53.07156200000003,49.615244999999994,0.198,0.0
2023-04-08 12:50:14.591247616,-53.039693,49.546366,0.17900000000000002,0.0
2023-04-08 12:50:15.522791040,-53.015859000000034,49.494698,0.14,0.0
2023-04-08 12:50:16.764909440,-52.984172,49.425796999999996,0.18000000000000002,0.0
2023-04-08 12:50:17.696452864,-52.96047400000003,49.374113,0.18000000000000002,0.0
2023-04-08 12:50:18.627988736,-52.93683500000003,49.322421999999996,0.186,0.0
2023-04-08 12:50:22.043754880,-52.85064600000004,49.13283,0.07300000000000001,0.0
2023-04-08 12:50:22.975250688,-52.82727299999999,49.081106999999996,0.14700000000000002,0.0
2023-04-08 12:50:24.217584128,-52.79619700000001,49.012133,0.035,0.0
2023-04-09 12:40:27.274215424,-53.714586999999995,50.955819999999996,0.109,0.0
2023-04-09 12:40:28.205847296,-53.689070000000015,50.904353,0.099,0.0
2023-04-09 12:40:29.447705856,-53.655148,50.835718,0.126,0.0
2023-04-09 12:40:30.379329536,-53.629782000000034,50.784233,0.101,0.0
2023-04-09 12:40:31.310941568,-53.604480000000024,50.732741,0.101,0.0
2023-04-09 12:40:32.552846592,-53.570843000000025,50.664072,0.09000000000000001,0.0
2023-04-09 12:40:33.484473216,-53.545690000000036,50.612562,0.136,0.0
2023-04-09 12:40:34.726610688,-53.51225099999999,50.54387,0.133,0.0
2023-04-09 12:40:35.658213120,-53.48724500000003,50.492342,0.12300000000000001,0.0
2023-04-09 12:40:36.900094208,-53.454002,50.423626,0.111,0.0
2023-04-09 12:40:38.763289088,-53.404345000000035,50.320527999999996,0.069,0.0
2023-04-09 12:40:40.005126528,-53.37137799999999,50.25178,0.229,0.0
2023-04-09 12:40:40.936733184,-53.34672499999999,50.20021,0.14800000000000002,0.0
2023-04-09 12:40:42.178832384,-53.313950000000034,50.131439,0.065,0.0
2023-04-09 12:40:43.110422784,-53.28944000000001,50.079851999999995,0.17900000000000002,0.0
2023-04-09 12:40:44.352590080,-53.25685400000003,50.011058,0.15,0.0
2023-04-09 12:40:45.284165888,-53.232485999999994,49.959454,0.152,0.0
2023-04-09 12:40:46.215742976,-53.20817800000003,49.907843,0.109,0.0
2023-04-09 12:40:47.458182400,-53.175861,49.839017,0.137,0.0
2023-04-09 12:40:48.389723264,-53.15169300000002,49.787389,0.085,0.0
2023-04-09 12:40:49.631799168,-53.11956100000003,49.718540999999995,-0.018000000000000002,0.0
2023-04-09 12:40:50.563348096,-53.09553199999999,49.666896,0.134,0.0
2023-04-09 12:40:51.494853632,-53.07156200000003,49.615244999999994,0.097,0.0
2023-04-09 12:40:52.736923520,-53.039693,49.546366,0.12200000000000001,0.0
2023-04-09 12:40:53.668474112,-53.015859000000034,49.494698,0.082,0.0
2023-04-09 12:40:54.910589056,-52.984172,49.425796999999996,0.062,0.0
2023-04-09 12:40:55.842118400,-52.96047400000003,49.374113,0.12000000000000001,0.0
2023-04-09 12:40:57.084155264,-52.928967,49.305189999999996,0.078,0.0
2023-04-09 12:40:58.947593600,-52.881898000000035,49.201783,0.005,0.0
2023-04-09 12:41:00.189639168,-52.85064600000004,49.13283,0.007,0.0
2023-04-09 12:41:01.121150336,-52.82727299999999,49.081106999999996,0.002,0.0
2023-04-09 12:41:02.362963200,-52.79619700000001,49.012133,-0.045000000000000005,0.0
2023-04-10 12:31:06.319674368,-53.689070000000015,50.904353,0.11,0.0
2023-04-10 12:31:07.562385024,-53.655148,50.835718,0.113,0.0
2023-04-10 12:31:08.493996160,-53.629782000000034,50.784233,0.151,0.0
2023-04-10 12:31:09.425575168,-53.604480000000024,50.732741,0.139,0.0
2023-04-10 12:31:10.668604288,-53.570843000000025,50.664072,0.129,0.0
2023-04-10 12:31:11.600212864,-53.545690000000036,50.612562,0.14800000000000002,0.0
2023-04-10 12:31:12.842323840,-53.51225099999999,50.54387,0.185,0.0
2023-04-10 12:31:13.773230080,-53.48724500000003,50.492342,0.184,0.0
2023-04-10 12:31:15.014991744,-53.454002,50.423626,0.127,0.0
2023-04-10 12:31:15.946568960,-53.42914200000001,50.372080999999994,0.136,0.0
2023-04-10 12:31:19.051586944,-53.34672499999999,50.20021,0.201,0.0
2023-04-10 12:31:20.293700864,-53.313950000000034,50.131439,0.168,0.0
2023-04-10 12:31:22.156680832,-53.26499100000001,50.028256999999996,0.17,0.0
2023-04-10 12:31:23.398766336,-53.232485999999994,49.959454,0.134,0.0
2023-04-10 12:31:24.330321536,-53.20817800000003,49.907843,0.084,0.0
2023-04-10 12:31:25.572551552,-53.175861,49.839017,0.046,0.0
2023-04-10 12:31:26.504109056,-53.15169300000002,49.787389,0.021,0.0
2023-04-10 12:31:27.746177920,-53.11956100000003,49.718540999999995,0.001,0.0
2023-04-10 12:31:28.677732096,-53.09553199999999,49.666896,0.001,0.0
2023-04-10 12:31:35.198390528,-52.928967,49.305189999999996,-0.154,0.0
2023-04-10 12:31:36.129812608,-52.90540400000003,49.25349,-0.156,0.0
2023-04-10 12:31:37.061305856,-52.881898000000035,49.201783,-0.167,0.0
2023-04-10 12:31:38.303326464,-52.85064600000004,49.13283,-0.127,0.0
2023-04-10 12:31:39.234828672,-52.82727299999999,49.081106999999996,-0.17800000000000002,0.0
2023-04-11 12:21:43.466058752,-53.714586999999995,50.955819999999996,0.026000000000000002,0.0
2023-04-11 12:21:45.639416448,-53.655148,50.835718,0.066,0.0
2023-04-11 12:21:46.571025920,-53.629782000000034,50.784233,0.20800000000000002,0.0
2023-04-11 12:21:47.502620928,-53.604480000000024,50.732741,0.002,0.0
2023-04-11 12:21:48.745015936,-53.570843000000025,50.664072,0.069,0.0
2023-04-11 12:21:49.676621056,-53.545690000000036,50.612562,0.094,0.0
2023-04-11 12:21:50.918754176,-53.51225099999999,50.54387,-0.013000000000000001,0.0
2023-04-11 12:21:51.850092928,-53.48724500000003,50.492342,0.093,0.0
2023-04-11 12:21:57.129001728,-53.34672499999999,50.20021,0.097,0.0
2023-04-11 12:21:58.371099008,-53.313950000000034,50.131439,0.10600000000000001,0.0
2023-04-11 12:22:04.581144704,-53.15169300000002,49.787389,0.038,0.0
2023-04-13 12:03:01.396276608,-53.66361800000004,50.852878,-0.48500000000000004,0.0
2023-04-13 12:03:02.638421760,-53.629782000000034,50.784233,-0.306,0.0
2023-04-13 12:03:07.917067392,-53.48724500000003,50.492342,-0.097,0.0
2023-04-13 12:03:10.090723456,-53.42914200000001,50.372080999999994,-0.139,0.0
2023-04-13 12:03:11.022293888,-53.404345000000035,50.320527999999996,-0.07200000000000001,0.0
2023-04-14 11:53:47.153364096,-53.454002,50.423626,0.003,0.0
2023-04-15 11:44:15.489117184,-53.714586999999995,50.955819999999996,0.060000000000000005,0.0
2023-04-15 11:44:16.420722176,-53.689070000000015,50.904353,0.039,0.0
2023-04-15 11:44:17.662885760,-53.655148,50.835718,0.10200000000000001,0.0
2023-04-15 11:44:18.594565632,-53.629782000000034,50.784233,0.14600000000000002,0.0
2023-04-15 11:44:19.526201344,-53.604480000000024,50.732741,0.154,0.0
2023-04-15 11:44:20.768328448,-53.570843000000025,50.664072,0.038,0.0
2023-04-15 11:44:22.941824000,-53.51225099999999,50.54387,0.136,0.0
2023-04-15 11:44:23.873399296,-53.48724500000003,50.492342,0.14600000000000002,0.0
2023-04-15 11:44:25.115507584,-53.454002,50.423626,0.196,0.0
2023-04-15 11:44:26.046969088,-53.42914200000001,50.372080999999994,0.14800000000000002,0.0
2023-04-15 11:44:26.978509056,-53.404345000000035,50.320527999999996,0.096,0.0
2023-04-15 11:44:28.220617344,-53.37137799999999,50.25178,0.091,0.0
2023-04-15 11:44:29.152178048,-53.34672499999999,50.20021,0.125,0.0
2023-04-15 11:44:30.394344576,-53.313950000000034,50.131439,0.109,0.0
2023-04-15 11:44:31.325902080,-53.28944000000001,50.079851999999995,0.113,0.0
